title,address,unit_type,price,bedrooms,bathrooms,apartment_lat,apartment_lon,hydro_included,heat_included,water_included,laundry_included,backyard_included,parking_included,gym_included,sqft,furnished,air_conditioning,walk_score,transit_score,bike_score,img_1,"img_2""",img_3,
"
                            Regency on Main - B3 Apartment for Rent
                        ","140 Main Street West, Hamilton, ON, L8P 0B8",Apartment,1890,1.00,1,43.256928,-79.875488,0,1,0,0,0,0,0,898,0,0,95,78,72,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/NXIAAOSwr15e4XMk/$_27.JPG,https://i.ebayimg.com/00/s/NTM4WDEwMjQ=/z/-g4AAOSwpWJe4XMk/$_2.JPG,https://i.ebayimg.com/00/s/NzM2WDExMTU=/z/Co0AAOSw6nhe4XMk/$_2.PNG,
"
                            165 Bathurst - 0 Bedroom, 1 Bathroom for Rent
                        ","165 Bathurst Street, Toronto, ON, M5V 3C2",Apartment,1859,1.00,1,43.6464884,-79.4037141,1,1,1,1,0,0,0,450,0,0,98,96,99,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/0BsAAOSwXbhe9ze9/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/VdAAAOSwJp1e9ze-/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/C-gAAOSwEQ5e9ze8/$_2.JPG,
"
                            157 & 165 Jameson Avenue - 2 Bedroom, 1 Bathroom for Rent
                        ","157 Jameson Avenue, Toronto, ON, M6K 2Y4",Apartment,2349,2.00,1,43.63767,-79.43575,0,1,1,1,0,0,0,918,0,0,87,84,84,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/UpsAAOSwOkle~H30/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/wAsAAOSwxDBe~H31/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/26YAAOSwuDte~H3x/$_2.JPG,
"
                            157 & 165 Jameson Avenue - 0 Bedroom, 1 Bathroom for Rent
                        ","157 Jameson Avenue, Toronto, ON, M6K 2Y4",Apartment,1539,1.00,1,43.63767,-79.43575,0,1,1,1,0,0,0,372,0,0,87,84,84,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/y-UAAOSwUg5e~H3y/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/jL8AAOSwAX9e~H3z/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/2bwAAOSw8Xpe~H3w/$_2.JPG,
"
                            157 & 165 Jameson Avenue - 1 Bedroom, 1 Bathroom for Rent
                        ","157 Jameson Avenue, Toronto, ON, M6K 2Y4",Apartment,1749,1.00,1,43.63767,-79.43575,0,1,1,1,0,0,0,741,0,0,87,84,84,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/XagAAOSwV3Je~H30/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/R~AAAOSwavZe~H31/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/tK0AAOSwd4pe~H3w/$_2.JPG,
"
                            1 Bedroom - 1 bathroom - Pet Friendly - Davisville
                        ","125 Lawton Blvd, Toronto, ON, M4V 2A1",Apartment,1985,1.00,1,43.6944803,-79.3967948,0,1,1,0,0,0,0,606,0,0,86,83,51,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/rwEAAOSwpLle9zki/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/nSsAAOSwx09e9zko/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/visAAOSwMMxe9zki/$_2.JPG,
"
                            100 Tyndall Avenue - 2 Bedroom, 1 Bathroom for Rent
                        ","100 Tyndall Avenue, Toronto, ON, M6K 2E2",Apartment,2539,2.00,1,43.63642,-79.42895,0,1,1,1,0,0,0,850,0,0,67,88,79,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/KLAAAOSw5VVe7J~f/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/XmIAAOSwD4Je7J~k/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/HxAAAOSwb9Re7J~h/$_2.JPG,
"
                            1 Bedroom Apartment - East York - Renovated - Amazing Views!
                        ","100 Gowan Avenue, Toronto, ON, M4K 2E2",Apartment,1749,1.00,1,43.6880023,-79.3507422,0,1,1,1,1,0,0,466,0,0,77,69,60,https://i.ebayimg.com/00/s/NzY4WDExNTA=/z/10cAAOSwdD9e9zeU/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTA=/z/~5MAAOSwtVde9zeV/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/MSAAAOSwADZe9zeV/$_2.JPG,
"
                            2 Bedroom Apartment - East York - Renovated - Amazing Views!
                        ","100 Gowan Avenue, Toronto, ON, M4K 2E2",Apartment,2314,2.00,1,43.6880023,-79.3507422,0,1,1,1,1,0,0,739,0,0,77,69,60,https://i.ebayimg.com/00/s/NzY4WDExNTA=/z/QRYAAOSw8Xpe4WAv/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTA=/z/t98AAOSw08Fe4WAw/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/2UUAAOSwu19e4WAw/$_2.JPG,
"
                            Bachelor Apartment - East York - Renovated - Amazing Views!
                        ","100 Gowan Avenue, Toronto, ON, M4K 2E2",Apartment,1559,1.00,1,43.6880023,-79.3507422,0,1,1,1,1,0,0,393,0,0,77,69,60,https://i.ebayimg.com/00/s/NzY4WDExNTA=/z/VLoAAOSwFpBe4WAs/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTA=/z/3a8AAOSwb7te4WAs/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/1rcAAOSw5Bde4WAs/$_2.JPG,
"
                            Bright Big Bachelor Apt (Sheppard & Bathurst)
                        ","Sheppard Ave W, North York, ON M3H 2S5, Canada",Apartment,1100,1.00,1,43.7548218,-79.4425267,1,1,1,1,0,0,0,280,0,1,52,59,54,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/Mr8AAOSwkylfCcjj/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/XRYAAOSwmHRfCcjp/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/RfYAAOSwkc5fCcju/$_2.JPG,
"
                            ***GREAT DEAL! BEAUTIFUL & BRIGHT 1 BDR-AVAILABLE JULY 15TH***
                        ",", M6H 3H1, Toronto, ON",Apartment,1295,1.00,1,43.6754635,-79.4399734,1,1,1,1,1,0,0,500,0,0,84,79,79,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/820AAOSw2SNfCcbn/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/s1QAAOSw2aFfCcb1/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/EDYAAOSwJBVfCccA/$_2.JPG,
"
                            Self-contained 2 bdrms + living room + deck (College-Bathurst)
                        ",", M5S 2P5, Toronto, ON, Canada",Apartment,2300,2.00,1,43.6612769,-79.4086687,0,0,0,1,1,0,0,870,0,1,93,98,10,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/T4sAAOSwSmxfCcLP/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/Y08AAOSwCtxfCcLW/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/vNIAAOSwQU1fCcLf/$_2.JPG,
"
                            2 bedroom upper floor apt in great Annex house
                        ","Christie St, Toronto, ON M6G 3B5, Canada",Apartment,2500,2.00,1,43.6683553,-79.4202547,0,0,0,0,1,0,0,800,0,0,84,82,72,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/hSIAAOSwxJ9fCcIc/$_27.JPG,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/bToAAOSwzBNfCcJH/$_2.JPG,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/aJIAAOSwQ7lfCcLC/$_2.JPG,
"
                            Clean and cozy one bedroom basement apartment - Golden Triangle
                        ","26 Elmsdale Rd, East York, ON M4J 3M4, Canada",Apartment,1150,1.00,1,43.6952915,-79.3446965,1,1,1,1,0,0,0,500,0,0,59,70,81,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/-sAAAOSws8dfCcJA/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/xmoAAOSwzlFfCcI7/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/ARUAAOSw7jtfCcJZ/$_2.JPG,
"
                            3 bedroom closed Yonge/Finch
                        ","347 Cummer Ave, North York, ON M2M 2E8, Canada",Apartment,1850,3.00,1,43.7902002,-79.4019402,0,0,0,1,1,2,0,550,0,1,34,73,56,https://i.ebayimg.com/00/s/ODAwWDUzNg==/z/9~YAAOSwiR9fCcKc/$_27.JPG,https://i.ebayimg.com/00/s/NTM2WDgwMA==/z/Xl4AAOSw00BfCcKf/$_2.JPG,https://i.ebayimg.com/00/s/NTM2WDgwMA==/z/9GAAAOSwD6xfCcKh/$_2.JPG,
"
                            One Bedroom apartment Jarvis and Gerrard
                        ","368 George St, Toronto, ON M5A 2N3, Canada",Apartment,1590,1.00,1,43.6597683,-79.3746736,1,1,1,1,0,0,0,550,0,0,93,92,99,https://i.ebayimg.com/00/s/ODAwWDU5OA==/z/FaQAAOSwCqJfCb2g/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/g9kAAOSwiYJfCb33/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/FRoAAOSwDzlfCb4x/$_2.JPG,
"
                            Large 2 Bedroom Apartment Scarborough Markham &  Lawrence
                        ",", m1h1b2, toronto, ON",Apartment,1550,2.00,1,43.7576091,-79.2317222,0,1,0,1,0,1,0,1000,0,1,80,60,52,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/CMEAAOSwr~ZfCbxu/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/dvIAAOSwU~RfCbxy/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/Jm0AAOSwGrVfCbx5/$_2.JPG,
"
                            one bedroom basement apartment for rent
                        ","205 Glendora Ave, North York, ON M2N 2W6, Canada",Apartment,1400,1.00,1,43.7617768,-79.3969927,0,0,0,1,0,1,0,750,0,1,53,67,44,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/xXcAAOSwcNpfCbuV/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/wREAAOSwwTtfCbut/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/J3MAAOSwjZ9fCbvl/$_2.JPG,
"
                            SEE SUN. 12-2pm, 230 Cosburn, 416 677-2151, Parking, Laundry
                        ","230 Cosburn Ave, East York, ON M4J 2M1, Canada",Apartment,1495,1.00,1,43.6907249,-79.3436954,1,1,1,1,1,1,0,1000,0,0,70,73,59,https://i.ebayimg.com/00/s/ODAwWDM4OQ==/z/y44AAOSwr4RfCbgV/$_27.JPG,https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/ChEAAOSwGQlfCbiL/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDM4OA==/z/DYkAAOSws8BfCbg-/$_2.JPG,
"
                            1 BEDROOM APT IN 6 PLEX BLDG IN ALDERWOOD/LAKESHORE
                        ","Woodbury Rd, Etobicoke, ON M8W 1X8, Canada",Apartment,1590,1.00,1,43.5985101,-79.547258,0,1,1,1,1,1,0,350,1,0,62,65,58,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/GtYAAOSwpX9fCbgE/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/Ek8AAOSw4j1fCbgO/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/ApwAAOSwqilfCbgX/$_2.JPG,
"
                            -= Available Now! Renovated 1 bedroom apartment with parking =-
                        ",", Toronto M1K 3L4 ON, Canada",Apartment,1450,1.00,1,43.7250577,-79.2551582,0,1,0,1,1,1,0,800,0,0,35,84,50,https://i.ebayimg.com/00/s/NTk4WDgwMA==/z/NSUAAOSwgD9fCbe~/$_27.JPG,https://i.ebayimg.com/00/s/NTk4WDgwMA==/z/UtkAAOSwhMxfCbfD/$_2.JPG,https://i.ebayimg.com/00/s/NTk4WDgwMA==/z/Rk8AAOSw3INfCbfG/$_2.JPG,
"
                            **2 bedroom apartment Dundas and Ossington - Trinity Bellwoods**
                        ","Montrose Ave, Toronto, ON M6J 2T7, Canada",Apartment,2900,2.00,1,43.6522703,-79.4169064,0,0,1,1,1,0,0,900,0,0,88,83,63,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/IbcAAOSwBQVfCbbt/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/bTAAAOSwusdfCbb2/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/t~IAAOSwaKFfCbbm/$_2.JPG,
"
                            1 BEDROOM APT IN BSMT OF 6 PLEX BLDG AT BROWNSLINE
                        ","Woodbury Rd, Etobicoke, ON M8W 1X8, Canada",Apartment,1490,1.00,1,43.5985101,-79.547258,0,1,1,1,1,1,0,350,1,0,62,65,58,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/6soAAOSwBGhfCbYe/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/NAwAAOSws-dfCbYk/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/pyQAAOSwD0dfCbYu/$_2.JPG,
"
                            4 bedroom apartment just renovated  near Ryerson and U of T.
                        ","150 Palmerston Ave, Toronto, ON M6J 2J1, Canada",Apartment,3600,4.00,2,43.6513499,-79.4085588,0,0,0,1,1,0,0,1400,0,1,93,91,89,,,,
"
                            Apartment for rent (Financial District location) furnished
                        ","Bay St, Toronto, ON, Canada",Apartment,1000,1.00,1,43.6572984,-79.3843645,1,1,1,1,1,1,0,903,1,1,98,97,91,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/6BwAAOSwVmFfB2Fo/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/vbYAAOSwQ8BfB2Fk/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/qmcAAOSwXfhfB2Gk/$_2.JPG,
"
                            1 Bedroom Apartment
                        ","218 Broadview Ave, Toronto, ON M4M 2G5, Canada",Apartment,1700,1.00,1,43.6618094,-79.3513386,1,1,1,1,0,0,0,750,0,1,88,88,74,https://i.ebayimg.com/00/s/NTAzWDY3Mg==/z/lf4AAOSwQ8BfCILp/$_27.JPG,https://i.ebayimg.com/00/s/NTA0WDY3Mw==/z/~yAAAOSwNpNfCILr/$_2.JPG,https://i.ebayimg.com/00/s/NTAzWDY3Mg==/z/wMMAAOSw0m1fCILt/$_2.JPG,
"
                            Apartment for rent-High Park Area
                        ","137 Annette St, Toronto, ON M6P 1N9, Canada",Apartment,1500,1.00,1,43.6634445,-79.4657741,0,1,1,1,1,1,0,600,0,0,91,82,64,https://i.ebayimg.com/00/s/NTM1WDgwMA==/z/fUwAAOSwcKJfCh8r/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/uPAAAOSwci5fCh9r/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/Y2wAAOSwF41fCh~~/$_2.JPG,
"
                            downtown Luxury apartment for rent
                        ","15 Fort York Blvd, Toronto, ON M5V 3Y4, Canada",Apartment,1850,1.00,1,43.6401362,-79.39389,0,1,1,1,1,0,1,100,0,1,85,97,75,https://i.ebayimg.com/00/s/NTEwWDgwMA==/z/ZhoAAOSwq5ZfCezn/$_27.JPG,https://i.ebayimg.com/00/s/NTE5WDgwMA==/z/zt0AAOSw-l1fCezp/$_2.JPG,https://i.ebayimg.com/00/s/NTE5WDgwMA==/z/3wYAAOSwJqFfCezs/$_2.JPG,
"
                            Regency on Main - B3 Apartment for Rent
                        ","140 Main Street West, Hamilton, ON, L8P 0B8",Apartment,1890,1.00,1,43.256928,-79.875488,0,1,0,0,0,0,0,898,0,0,95,78,72,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/NXIAAOSwr15e4XMk/$_27.JPG,https://i.ebayimg.com/00/s/NTM4WDEwMjQ=/z/-g4AAOSwpWJe4XMk/$_2.JPG,https://i.ebayimg.com/00/s/NzM2WDExMTU=/z/Co0AAOSw6nhe4XMk/$_2.PNG,
"
                            The Ellington - 1 Bedroom + den Apartment for Rent
                        ","7 Carlton Street, Toronto, ON, M5B 2M3",Apartment,2250,1.50,1,43.6610563,-79.3826698,1,1,1,1,0,0,1,730,0,1,99,95,93,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/gQEAAOSwKx9e4WWs/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/xaIAAOSw5RRe4WWs/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/XqgAAOSw0~de4WWr/$_2.JPG,
"
                            Cloisters of the Don - Two Bedroom Apartment for Rent
                        ","10 Roanoke Road, Toronto, ON, M3A 1E7",Apartment,2150,2.00,1,43.741706,-79.32838,0,0,1,1,1,0,1,975,0,0,42,61,56,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/5ncAAOSwztRe4V3j/$_27.JPG,https://i.ebayimg.com/00/s/NTM4WDEwMjQ=/z/Jm4AAOSwWcBe4V3i/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/IogAAOSwk7Ve4V3i/$_2.JPG,
"
                            Regency on Main - A1 Apartment for Rent
                        ","140 Main Street West, Hamilton, ON, L8P 0B8",Apartment,1700,1.00,2,43.256928,-79.875488,0,1,0,0,0,0,0,890,0,0,95,78,72,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/sCoAAOSwZ-Ve4XMu/$_27.JPG,https://i.ebayimg.com/00/s/NTM4WDEwMjQ=/z/ufkAAOSwJp5e4XMt/$_2.JPG,https://i.ebayimg.com/00/s/NzM2WDExMTU=/z/wMQAAOSw6JJe4XM0/$_2.PNG,
"
                            Pleasant Manor - Studio Apartment for Rent
                        ","501 Mount Pleasant Road, Toronto, ON, M4S 2L9",Apartment,1500,1.00,1,43.7014466,-79.3870454,0,1,1,1,0,0,0,500,0,0,84,83,52,,,,
"
                            Skyliner - Studio Apartment for Rent
                        ","224 St. George Street, Toronto, ON, M5R 2N9",Apartment,1545,1.00,1,43.6714339,-79.4019404,0,1,1,1,0,0,0,500,0,0,85,98,10,https://i.ebayimg.com/00/s/NzY4WDExNTY=/z/WSMAAOSw6ahe-wEv/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTY=/z/w88AAOSw11Je-wEv/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTY=/z/6hQAAOSwRkhe-wEu/$_2.JPG,
"
                            The Ellington - 1 Bedroom + den Apartment for Rent
                        ","7  Carlton Street, Toronto, ON, M5B 2M3",Apartment,2250,1.50,1,43.6610563,-79.3826698,1,1,1,1,0,0,1,730,0,1,99,95,93,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/kQoAAOSwZbJe4V0g/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/D1QAAOSwPW9e4V0g/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/UHIAAOSw86de4V0g/$_2.JPG,
"
                            Residences on Bloor - Two bedroom Apartment for Rent
                        ","235 Bloor Street East, Toronto, ON, M4W 3Y3",Apartment,2298,2.00,1,43.671323,-79.380831,0,1,1,1,0,0,1,825,0,1,97,90,97,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/4l4AAOSwc2le4UIc/$_27.JPG,https://i.ebayimg.com/00/s/NTM4WDEwMjQ=/z/GJEAAOSwvCRe4UIb/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/f~cAAOSwXeJe4UIb/$_2.JPG,
"
                            Regency on Main - D1 Apartment for Rent
                        ","140 Main Street West, Hamilton, ON, L8P 0B8",Apartment,2350,3.00,4,43.256928,-79.875488,0,1,0,0,0,0,0,1463,0,0,95,78,72,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/1SQAAOSwQ8BfCMhM/$_27.JPG,https://i.ebayimg.com/00/s/NTM4WDEwMjQ=/z/qzIAAOSwPJZfCMhL/$_2.JPG,https://i.ebayimg.com/00/s/NzM2WDExMTU=/z/4PgAAOSw1uhfCMhS/$_2.PNG,
"
                            The Ellington - 1 Bedroom + den Apartment for Rent
                        ","7  Carlton Street, Toronto, ON, M5B 2M3",Apartment,2250,1.50,1,43.6610563,-79.3826698,1,1,1,1,0,0,0,730,0,1,99,95,93,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/U~cAAOSwiX9e4XB5/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/avgAAOSwLRde4XB7/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/h2IAAOSwG~Re4XB7/$_2.JPG,
"
                            Bridge - 1 Bedroom Apartment for Rent
                        ","38 Joe Shuster Way, Toronto, ON, M6K 0A5",Apartment,2050,1.00,1,43.6405288,-79.4244112,0,1,1,1,1,0,1,500,0,1,89,90,85,https://i.ebayimg.com/00/s/MjAwWDMwMA==/z/zvUAAOSwoAFe4WeA/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/EVcAAOSwPMle4WeA/$_2.JPG,https://i.ebayimg.com/00/s/MjAwWDMwMA==/z/RgIAAOSwUKZe4WeA/$_2.JPG,
"
                            Galleria - Two Bedroom Apartment for Rent
                        ","77 Finch Avenue East, Toronto, ON, M2N 6H8",Apartment,2460,2.00,1,43.780286,-79.411615,0,1,1,1,0,0,1,800,0,1,77,99,55,https://i.ebayimg.com/00/s/NjM0WDExMjc=/z/5cAAAOSwSwte8yCN/$_27.PNG,https://i.ebayimg.com/00/s/NTM4WDEwMjQ=/z/JAEAAOSwcNBe8yCI/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/LZ8AAOSwhIRe8yCI/$_2.JPG,
"
                            1 Bedroom Apartment for Rent
                        ","394 Dovercourt Rd, Toronto, ON M6J 3E5, Canada",Apartment,1800,1.00,1,43.6523403,-79.426125,0,1,1,1,0,0,0,700,0,0,89,81,91,http://img.youtube.com/vi/2NGz0BY11r8/0.jpg,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/5OsAAOSwZbde-lsd/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/x1YAAOSwKFpe-lsf/$_2.JPG,
"
                            2 Bedroom Apartment
                        ","394 Dovercourt Rd, Toronto, ON M6J 3E5, Canada",Apartment,1900,2.00,1,43.6523403,-79.426125,0,1,1,1,0,0,0,750,0,0,89,81,91,http://img.youtube.com/vi/OYDuydWy0wI/0.jpg,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/qnEAAOSwDtdevqrM/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/nfcAAOSwIIJevqrH/$_2.JPG,
"
                            2 BEDROOM APARTMENT WITH LOCKER
                        ","M3M2H2, Canada",Apartment,1600,2.00,1,43.7354832,-79.4848014,0,1,1,1,0,1,0,700,0,0,42,63,46,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/3AsAAOSwbQhfBlrd/$_27.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/ApEAAOSwOdZfBlrf/$_2.JPG,https://i.ebayimg.com/00/s/MTYwMFgxNDgw/z/ZI8AAOSwR81fBlrh/$_2.JPG,
"
                            2 Bedroom Furnished - Bsmt Apartment - Little Italy
                        ",", m6j2k8, Toronto, ON",Apartment,2100,2.00,1,43.6535323,-79.4114831,0,0,0,0,0,0,0,900,1,1,80,87,60,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/Xf4AAOSwlltfCnfL/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDUzNA==/z/m2wAAOSww1dfCnfS/$_2.JPG,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/8ZEAAOSwn~tfCnfa/$_2.JPG,
"
                            Large Apartment - walk to Yonge and St. Clair Subway
                        ","309 Mt Pleasant Rd, Toronto, ON M4T 2C2, Canada",Apartment,1600,1.00,1,43.6901797,-79.382903,0,1,1,1,1,0,0,800,0,0,65,78,85,,,,
"
                            Garden View Apartments - 1 Bedroom, 1 Bathroom for Rent
                        ","321 Sherbourne Street, Toronto, ON, M5A 2S4",Apartment,1729,1.00,1,43.6618848,-79.3722284,0,1,1,1,1,0,0,603,0,0,93,89,99,https://i.ebayimg.com/00/s/Njk1WDEwNDM=/z/HnMAAOSw0Yxe9ze0/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/FboAAOSwb65e9ze1/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/GtQAAOSwxIVe9ze0/$_2.JPG,
"
                            Garden View Apartments - 2 Bedroom, 1 Bathroom for Rent
                        ","321 Sherbourne Street, Toronto, ON, M5A 2S4",Apartment,2269,2.00,1,43.6618848,-79.3722284,0,1,1,1,1,0,0,800,0,0,93,89,99,https://i.ebayimg.com/00/s/Njk1WDEwNDM=/z/BBIAAOSwVVBe9zex/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/YJUAAOSw5FVe9zex/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/byMAAOSw3hBe9zex/$_2.JPG,
"
                            1 Bedroom Apartment For Rent - Eglinton/Dufferin/York - Call now
                        ","65 Dynevor Road, Toronto, ON, M6E 3W8",Apartment,1649,1.00,1,43.6916686,-79.4495921,0,1,1,0,0,0,0,600,0,0,73,77,59,https://i.ebayimg.com/00/s/NzY4WDExNTQ=/z/qdgAAOSwLrle9zeU/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTQ=/z/IskAAOSwOINe9zeU/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTQ=/z/qnMAAOSwOzpe9zeV/$_2.JPG,
"
                            Bachelor Apartment for Rent - Eglinton/Dufferin/York - Call now!
                        ","65 Dynevor Road, Toronto, ON, M6E 3W8",Apartment,1539,1.00,1,43.6916686,-79.4495921,0,1,1,0,0,0,0,416,0,0,73,77,59,https://i.ebayimg.com/00/s/NzY4WDExNTQ=/z/ZxoAAOSwo8te4WBY/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTQ=/z/2eAAAOSwghpe4WBX/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTQ=/z/2a0AAOSwu51e4WBY/$_2.JPG,
"
                            1 Bedroom Apartment For Rent - Eglinton/Dufferin/York - Call now
                        ","65 Dynevor Road, Toronto, ON, M6E 3W8",Apartment,1659,1.00,1,43.6916686,-79.4495921,0,1,1,0,0,0,0,416,0,0,73,77,59,https://i.ebayimg.com/00/s/NzY4WDExNTQ=/z/se0AAOSwxPVfB3HV/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTQ=/z/2D8AAOSwoH1fB3HV/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTQ=/z/JEgAAOSweblfB3HV/$_2.JPG,
